33377,110576
18973,47399
41253,2004
41253,13284
15787,58093
35188,47399
35189,3663
52122,3663
28333,3663
24062,3663
43670,66262
58182,82800
33740,145797
74719,13294
77448,252878
77448,385451
43752,83905
42668,14875
42668,1411160
25952,51000
16248,18254
15613,27146
15613,1442518
151848,145968
30719,49214
28421,100593
47657,10808
8424,55379
32558,49214
50085,29962
50034,9789
42401,3248
42401,13953
42401,31497
42401,74878
42401,1883698
67962,3006
30996,107482
44375,93396
44375,1517107
18889,115892
70368,8636
3016,29571
2972,29123
2972,29168
71065,84034
71065,98043
42510,13848
58129,8741
58129,1641780
29267,68
36841,931194
57283,89674
171432,1153824
18987,98019
41348,143385
41348,143561
41348,1413995
27511,8741
96713,2428
992,8635
992,1395647
3060,29962
42359,143385
42359,143561
1405,8630
1405,88983
1405,1534107
964,14473
939,14281
697,9603
697,9607
697,9727
697,213294
697,1171025
104433,14281
104433,1102133
27503,1496
905,13899
31411,8635
31411,122969
28189,793
28189,100027
3061,29962
27517,48055
42538,8823
25768,8635
25768,86410
25768,94180
25768,122982
120833,29595
120833,233136
626,793
27899,9054
5729,793
5729,133184
5729,1010125
42816,29962
42816,1413995
13911,82389
51394,14643
48365,11528
3574,4109
91,793
91,813
91,817
31592,2917
43132,145968
877,11435
877,226631
875,2891
28268,95501
28268,1115029
28268,1351632
779,11572
56724,14674
56724,121047
56724,1251963
39130,14674
28046,99460
31511,9054
31511,89531
3031,29755
43130,2662
43595,116186
43149,3239
43148,34170
50073,14643
43904,142865
43693,42060
24106,5030
24106,1354030
24106,1538011
47921,82171
47921,1297581
47921,1344915
49640,88648
46910,8500
46910,1111814
43689,2428
43689,12327
22614,103344
51949,11528
43889,131405
43896,8500
28910,1496
28910,1308039
17907,82491
17907,1297581
17907,1521577
27970,99325
52677,11528
14615,68
14615,130325
14615,1312999
31773,82413
31773,1562136
24807,2662
24807,1183417
17030,81165
17030,1123022
17030,1543598
23389,90064
31548,2917
31548,1148007
31548,1348279
31548,1611763
54569,10001
38721,84034
38721,1345843
43874,14674
16515,9049
27973,10001
20642,70862
37650,14643
37650,118202
43867,31497
43867,32427
43864,10154
43864,74659
23101,82389
60562,108914
46688,34740
46688,118448
16274,14674
99318,83399
55207,253716
31868,10610
37698,8823
3084,10001
3084,31974
46069,97202
46069,1029784
46069,1540599
43806,31497
55604,82413
55604,1312999
26635,21305
43811,84034
17801,10001
26201,4109
29884,11435
29884,87829
29884,121314
45978,97202
38914,99667
33523,78845
33112,33064
28789,13953
43799,2428
18790,6593
37036,19528
43522,8823
43522,1529473
36612,19528
97648,97017
23336,2662
23336,37361
22387,9054
27655,39058
23051,21305
23051,51000
43306,9049
43306,1312999
43306,1529435
18727,2428
18727,81386
33049,99667
41355,10001
47352,83399
47352,1343659
43518,21506
41391,11572
21622,18574
21622,32134
28436,1744
28436,33414
22638,3359
51144,6648
51144,48566
35006,19606
21451,68
42879,30249
43307,19528
43307,565202
50066,74878
18229,4109
52440,84034
17136,68
17136,1592006
43494,31497
30348,19457
9797,9603
45219,11528
18771,8500
30177,2746
41020,29808
16090,19093
44041,5029
25502,80568
25502,93904
14320,12238
14320,11118
14320,1594323
26701,19606
43469,12329
43469,52248
20246,40
82101,13802
19169,34740
43461,15378
31980,82389
27448,29625
29244,8500
29244,1093512
29244,1340359
83838,93906
43452,94218
29380,69392
37347,8500
37347,17907
37347,975692
37347,1531396
3766,40
3766,940683
3766,1374511
946,14353
70447,10092
20482,14227
35032,13980
44190,2765
41609,21506
33115,30249
33115,123574
20638,14643
29885,69392
25698,8635
25698,93906
45578,10601
4558,1961
4558,9730
43439,12300
61828,76381
25209,21506
15390,1961
15390,3831
15390,605481
17409,37362
43388,57142
43388,142297
800,793
800,1511310
32690,5026
43390,69392
41464,4410
43961,70862
43358,10001
24003,68
28431,70862
28431,1464565
43364,97202
30801,47399
3023,29627
43348,8823
43349,213471
99898,2746
24381,8929
11402,14293
35861,97202
45213,11528
20127,14674
20127,55456
24518,13980
13457,7655
13457,46712
13457,1607226
23620,90370
23620,1413681
31372,108012
3111,14674
41503,19606
28696,89981
94123,13980
17640,13284
17640,13294
44026,40
803,9956
803,11983
803,1167681
31374,108012
25893,16745
36439,150977
46007,134430
33319,97205
28100,37362
28100,123014
31378,108012
19742,18598
44134,27920
22334,20412
29347,100979
29347,103589
15697,12955
15697,14055
15697,70862
43234,15705
18776,3146
29071,102429
29071,85777
54541,543946
44559,10076
30637,40599
30637,1607279
76754,81273
76754,81275
56156,8500
43119,102429
43137,24939
69977,15705
42661,2087
43051,96159
43101,11528
58997,31764
58997,1832075
34528,76978
31427,97205
31427,1663075
58902,18669
27029,4065
27029,4385
27029,105477
27029,1411160
690,10346
46918,95501
46918,1608191
43111,19528
52745,100985
36872,125690
36872,1069167
43047,4065
43047,36118
43047,1607279
72354,217729
31589,5026
52841,33883
18449,7767
50474,13980
79827,102429
750,11118
34530,76978
33710,18854
64568,43789
17185,834
17185,1410821
17185,1437471
109667,113799
31287,99121
14537,76978
14537,1547581
16103,32765
13671,87521
11085,2000
53218,32012
65048,227311
24188,57641
28367,21869
28367,39743
21135,15189
52705,3776
3010,834
31383,138076
39222,101528
39495,8482
15263,51875
751,11118
42798,16745
4025,19457
61892,37876
25253,18563
37684,24939
15421,86659
166607,4065
37315,13265
10299,18392
10299,1588449
24229,14773
26031,26959
3763,33727
17696,51677
7348,51000
28504,31310
28504,100996
151138,9894
151138,1384107
23574,18669
17091,3849
17295,90694
17295,1090578
17295,1439884
13187,94011
17102,29662
23194,14520
16850,40199
24395,39996
37921,834
59802,33841
16303,32765
29715,7767
36583,20412
60555,20921
42731,15671
3482,13776
895,8452
20108,10346
2661,27728
20379,13776
29710,29504
29710,104764
104237,83698
22293,88571
789,11720
45706,82461
11047,67919
2097,21491
135,21113
33257,55119
66043,51373
17905,82461
4191,1650
10227,5763
26039,19665
26039,1620924
42701,20921
42702,102429
42702,1004150
41212,138006
26204,51677
5767,13284
42713,8482
27277,18579
27277,1338851
27277,1620924
9929,24530
9929,24531
9929,60680
20873,1190421
29778,5629
29778,158905
18193,19450
22176,88458
22176,117856
22176,1518596
42623,120552
42634,10586
118872,140354
50789,3776
29266,38131
27983,16745
5638,6448
5638,81546
36446,104178
14801,15663
49397,32831
42607,18378
40430,8514
38096,113799
48831,28615
24152,47792
1846,55146
21323,23393
5928,21958
29748,100296
105627,588758
85255,16888
26525,9789
31672,39463
31672,1542052
48408,18579
33205,5026
70327,89166
2860,28615
42589,1150
71943,29648
31304,45791
64828,4964
38222,13980
26606,14132
26606,95462
36404,268271
36404,1137933
36404,1138888
36404,1139807
36404,1707124
42528,233493
20848,98838
2998,15189
2998,1204798
31906,14773
31767,32327
839,488
25109,41720
36194,39009
16328,11993
42500,19244
16154,79726
9394,56033
74689,545675
36850,58251
36850,1609401
38646,13265
84285,102429
34479,26134
18287,18579
5822,135650
13041,55119
40732,27014
122677,30678
121923,15630
121923,1867961
18250,20937
33020,46997
89417,1150
12089,25182
41471,80702
17810,80702
23148,64508
80911,93587
87417,34611
87417,1222811
11378,5763
11378,122597
760,11195
27331,14773
1410,11770
1410,109938
38729,32765
86889,29648
31943,18392
31943,1747145
29142,73256
56764,12009
9474,4385
9474,57639
27084,96909
31596,43304
59189,19460
38714,16513
31587,98199
22307,1150
62330,95224
28498,100979
21964,240189
21035,10491
25473,29907
118121,26157
32044,9789
62761,2690
30702,18854
25627,33821
24402,38007
5558,793
3043,18627
36665,23393
16246,58499
16246,80202
27977,99339
42448,47773
42449,229297
8327,55119
37627,13284
32940,17281
32940,1343972
31656,9789
29859,3460
28994,59023
5618,210193
19174,109086
9385,24530
9385,24531
9385,57542
9385,57543
28209,100117
1835,19333
70259,5342
10711,13776
10711,122570
10711,555905
10711,1594052
10711,1832791
10711,1905239
10711,1905240
19740,9577
1829,1650
1829,3534
1829,3583
43430,107669
32042,6448
9652,15189
38099,11401
38099,119661
47313,138416
5725,4590
38783,29648
3870,4956
1660,1650
1660,3583
133008,270361
6476,49923
10640,35525
33324,22020
29856,4600
29856,83198
48205,28615
46978,23393
26842,66203
42252,6448
73100,82796
11558,133259
5651,4590
43751,133004
14336,5306
18775,95462
12535,14639
1421,1650
1421,3583
62847,18627
77360,532227
12637,1032
54140,11983
38985,15175
61280,18378
16378,10713
16378,80482
72412,19032
11935,33486
11935,37710
11935,1338851
13481,99436
24998,18533
13514,11401
113777,175885
113777,1338357
1362,16410
1362,16411
156235,164641
98851,1018959
29107,88820
45691,3849
11537,18899
45695,9789
42165,1380238
33701,37626
38438,34262
10654,3974
25264,34580
19827,133259
18966,67411
30636,4956
33665,11147
45169,9789
15717,75214
15717,78647
15717,78652
54663,6349
80310,6284
179798,38689
64353,212239
114516,1146734
47542,112886
47542,139056
86295,15196
149645,126951
23615,33513
13633,33341
13633,74823
14087,146919
6341,12840
27679,5572
7012,1788
7012,1050155
7012,1562287
20545,15175
23096,59649
15251,82234
17435,16395
78177,16328
78177,102445
11948,46230
15716,254182
29173,45572
32689,3776
32689,49068
21356,68738
42115,108824
42115,1720081
232,1776
42116,97205
30707,66777
12633,37710
47892,97355
19258,67767
22998,111492
15301,488
15301,4600
15301,4610
15301,20629
29140,10491
28054,58448
11609,70008
9041,37633
31939,78523
31939,1387372
63418,27977
42086,72427
13189,33513
48677,29471
30278,68687
46088,134733
19596,18308
1884,19744
19621,3224
10179,59023
47874,56106
113784,35479
108241,56205
27102,28615
47359,24318
27414,97710
33138,109402
25425,18899
8221,309
8221,3824
8221,25255
8221,1504825
17663,134306
8868,56146
8868,56147
29903,52121
92802,175676
54407,38774
41243,84736
12615,10249
14029,44955
14029,87680
10372,63920
10372,63921
40929,84165
67342,932916
9056,18897
27064,1035
51878,103474
62429,112886
62429,139056
10176,32277
9080,4610
18502,19266
31600,6448
41205,125796
30069,23213
30069,1342644
16082,18596
14670,20556
9318,57290
30653,1724
30653,58471
26555,1524
26555,1385884
47340,84981
10570,21440
42021,4415
42021,1740212
65326,586734
24657,8452
24657,1640413
53157,51516
41480,126620
36677,111492
36677,1409857
11471,11401
21733,62410
17421,81825
22572,52193
22572,88939
22572,1341553
49964,119294
41076,141619
41076,1866805
4043,309
27342,23858
2172,22558
2172,1635810
8852,11770
8852,27581
30421,67259
60631,98199
96333,79726
49815,78157
18305,11401
92663,95066
8677,23946
26369,1203
11513,6818
40844,88149
49314,86293
41959,63943
16296,80247
13192,13493
13192,238647
13192,1170399
18917,83784
116345,67752
48309,16938
93457,21839
41967,97579
47795,10316
4271,20849
41949,8969
114524,109402
114524,109403
16859,608
38695,37626
2927,6046
2927,28948
41939,96801
85556,56205
119324,68774
26936,3317
25943,57594
71373,17281
9768,10367
11909,11401
60778,24318
27274,5952
27274,86250
27274,1860926
110838,86290
10485,16897
9569,58040
22189,2226
71805,22558
7975,16767
41821,607
41821,146095
21344,21377
9399,16590
31597,37710
30017,119294
11131,21217
14571,12180
21168,87213
21168,1316756
59058,15488
1662,18500
1662,1508092
6444,20849
71642,132257
31923,12936
31923,1446549
20562,10781
18311,12453
48448,231756
1483,17279
41783,20640
28553,8349
58648,588957
36337,83142
68773,63937
25330,58453
22423,11472
4539,37850
4539,37852
4539,37872
22792,63983
22828,1255
12776,4818
31696,67752
17467,81913
36351,1035
47252,44740
34376,59023
15080,628
39233,5306
6463,13563
14362,38689
5048,30309
9588,18254
41792,583988
25674,150207
53688,141618
53688,141619
21338,63709
21338,1569315
123778,1078813
94666,91343
41804,35927
147164,235417
23438,58712
215993,47634
97044,92561
29904,105199
29904,1044088
13995,63937
11198,548474
41678,592762
75145,13861
186809,24173
19143,12964
27381,4610
45145,6400
11621,608
47714,128107
19087,64508
40082,56872
40082,1446549
36288,11472
38143,607
31962,11834
22590,51572
41777,253085
48150,20789
41778,71466
41778,1057662
41778,1057663
40213,130367
83761,119294
34683,22323
47350,1505909
25684,94085
5051,30309
14135,112674
18817,17268
27678,30038
83599,56205
16437,77947
251732,1229085
17811,35452
12088,27991
12088,1392737
96712,64992
48706,909
47105,41040
30366,16767
19371,62043
41661,1182532
35610,132350
67595,12964
12664,3224
7500,3317
20339,127716
11143,18899
5187,42002
13519,61824
32764,6011
26877,931778
26877,1421425
26877,1421426
59051,174678
18998,83996
18392,2873
8983,56477
8983,261271
8983,1447569
41578,1017996
17796,18355
17796,568711
63097,18844
17809,64901
271304,168330
18837,56342
18837,76408
11067,12920
10486,58712
58416,16767
35977,31621
19223,65314
54804,22159
18674,35452
152426,64796
57221,163198
26830,96855
51038,114678
30718,61950
37797,555254
37062,87213
37062,1717433
18665,548474
12613,73121
21846,85919
16233,78021
13063,34517
37563,28615
63054,92561
41343,57607
41343,118355
27318,28399
16003,76367
8214,16767
30330,31024
29927,213379
48709,34262
37431,10948
100167,28283
2061,21183
11210,29078
11210,1174031
148478,213449
27994,78021
27994,78023
2460,16435
2460,25232
12254,71950
55902,1596334
74097,51966
16992,53334
9956,85
36702,116018
134458,36146
26124,42617
9092,56956
9092,1014908
9092,1385884
18415,51918
18415,1401155
17629,21981
116008,941820
116008,992965
37517,49361
37673,20023
26103,4844
26103,63937
26103,94672
44641,102445
8765,55916
9845,57865
9845,1521665
9845,1863279
26644,107395
36221,58614
26215,61824
64559,19069
28123,126303
35638,112588
9732,58829
86913,933875
30983,43222
5470,43513
10213,64190
19846,75510
50008,81020
12095,11641
1283,10847
35016,81964
35016,113594
95136,4090
44625,72620
36282,17282
14533,21136
9812,18185
41992,127429
88421,936169
8697,18897
8697,70109
22140,42
22140,72913
7096,18308
21039,67752
19850,1060257
17263,63943
344,4918
15805,35267
14439,24318
41227,1484637
13428,57030
27260,108344
27260,155598
11508,30870
67899,92657
36105,135534
47186,17277
47186,1347761
50173,239551
46817,18209
45935,64992
47060,71174
84002,113337
9943,21737
23356,15868
55257,16767
2487,25467
38821,93561
10429,55116
17985,21183
21210,76446
21210,78747
21210,93192
21210,1171845
54860,1082623
9597,4586
21644,939275
5511,3831
12485,72445
62825,151084
17074,34928
18491,77921
18491,77923
175739,148011
175739,1260700
13777,75286
13777,75296
13777,75297
11854,35736
87489,88448
33491,125037
12619,65026
39927,55117
24272,90657
29587,1048448
3716,5125
3716,1177097
3716,1504785
11944,25735
21348,87429
15319,78107
9011,27226
2332,21647
54003,77465
20882,7588
10205,64163
40476,20024
18394,129119
31774,22767
35735,114678
38203,151083
19362,84554
5458,11873
31161,83524
65296,95901
32067,1148665
32306,146977
66668,24318
72490,26882
10482,98464
107942,1132116
28031,8256
28031,59670
28031,63713
28031,1015922
28031,1344278
28031,1400738
54491,107274
54491,1700852
110147,2380
110147,79925
15653,147702
15653,1231000
15653,1767038
15653,1767039
15653,1767040
15653,1767041
15653,1767042
15653,1767043
15653,1767044
15653,1767062
43423,119294
12480,4387
13439,112674
844,12453
29512,14999
97206,131331
101338,56210
23985,116018
2463,25236
16874,80957
274669,931778
32166,185995
204839,104926
38987,38527
9439,54525
52666,146428
71138,107563
39872,107563
53048,132812
22616,89465
20160,87322
28943,17784
16234,34920
82550,93903
11599,71056
33253,69991
11075,17282
16171,72156
33355,15663
49671,109402
49671,109403
15917,42804
10706,36185
36246,58614
17208,69237
17208,69238
26245,55116
62529,1039158
467,6361
25988,122348
73952,206549
19738,148097
16435,9200
26014,54590
45418,25236
45418,58052
15024,15868
11366,69290
89823,1148
10751,3395
38294,55299
18836,130938
10757,35736
55256,213449
55256,1640786
23160,85637
23160,107858
2899,4275
44756,87055
44756,937124
18088,1048458
31010,18250
20536,7904
3577,33036
27259,50757
27259,190914
19448,239073
14923,58868
32248,144014
47115,225499
2440,10099
10836,27991
10955,67750
12900,13861
37998,96855
10978,57022
81540,213613
40096,102560
11847,70703
52999,24485
41714,95972
41714,1351732
11056,54525
11056,1153233
27967,91659
919,16136
57558,2034
13437,15872
55852,223275
211,10230
10046,56401
27245,144014
6382,49361
36243,46366
45538,42081
48843,141197
22242,108022
50467,176484
16077,4575
2191,22463
11553,64992
29832,1170415
10726,66800
10726,1566055
57100,53218
44793,982586
35110,113736
9298,57199
89591,261347
13899,17282
437,3115
437,1415155
38901,91046
37712,82461
37266,573606
37266,957967
14809,2065
14809,1004922
27324,52811
27324,26882
27324,132944
33625,111083
35583,52968
35848,81078
4592,13496
4592,1380482
71099,97646
71099,1484255
9025,40506
2111,19837
14752,78916
11178,63429
10943,58080
10943,1452755
125842,1128
100973,22323
23305,55251
21707,87780
10981,5877
10918,42274
30839,83524
4612,38549
36222,17282
33068,46802
13984,71280
16184,17282
53244,6295
53244,7703
53244,1764752
53244,1764783
14868,77723
36353,305273
97754,130987
97754,130988
11427,59848
11427,69400
11427,1419161
18072,33405
4689,10099
16209,80047
45379,57617
18248,82829
8441,54974
12720,67075
21041,92410
5552,44070
8325,55117
10077,37710
11430,69416
31076,35927
28730,8843
28730,1400738
40432,1007551
26955,96657
23986,116018
4326,23116
16132,79437
36730,33315
55496,88862
30806,82829
20164,93561
38970,20646
32526,13861
26491,61357
15271,11275
45572,145623
22076,112340
22076,1398189
16973,81104
55931,183
55931,28249
55931,56338
55931,56339
55931,56340
55931,56341
55931,56342
12703,22461
32250,20310
44203,20310
46814,109891
9282,57125
5844,45996
61485,583343
10891,26479
25334,93560
12540,66039
60672,16919
24241,5696
11556,69867
49007,62872
11197,29605
14245,63709
27079,96902
3177,31073
3177,31074
19277,26767
11774,11887
11774,92342
11774,1743731
10855,67259
16765,101432
4972,1012
54764,151084
120360,1072046
20162,148348
2841,2419
11606,69991
189332,47059
363,5125
363,1788613
12140,12180
4254,35735
15370,78173
16635,19665
23520,2380
1418,16973
15990,80577
11492,71049
12496,72496
17457,81220
22618,38527
29987,72197
10361,51034
36763,30149
41070,126939
14527,107630
14527,1340343
12542,67259
32276,109070
100594,969801
100594,969806
14455,76936
25757,2
24092,81355
20357,4575
20357,1465634
21200,37626
40876,60624
40876,121873
40876,149630
40876,1303394
95536,81749
11838,20310
670,10099
25500,93903
85873,227732
12583,72952
21513,106549
12608,73088
14190,1321054
49681,584335
9694,17282
12802,73663
22537,99203
9667,40307
13373,2034
37209,97579
10304,7727
10304,1371001
10304,1392150
40823,102561
9666,20310
13371,1285005
11049,67925
9316,57214
11647,65994
11647,66718
1913,19840
1913,25255
1913,1492141
1913,1855396
45693,92554
2539,3388
2539,6187
2539,1369047
2539,1395290
15177,77965
14770,231537
14770,255283
5528,43993
5528,86458
5528,1628311
10105,63477
38398,49555
1114,15459
1114,15460
1114,15461
179,2226
179,5163
179,958273
83,640
12653,54526
32233,25236
32233,58052
55177,190339
14310,65994
14310,66718
24860,82418
26766,4610
24747,63943
24747,1676650
4836,957
4836,1407676
18711,102445
11190,68519
37918,16294
11866,12028
11866,570136
11866,1445903
11866,1734649
12281,72034
10320,26875
10320,1339468
10320,1600536
16427,120871
30973,107414
12086,71203
12086,71204
11420,69359
11420,69360
57337,225952
81792,78268
3396,31652
3396,31653
3396,31654
1404,15488
62276,137442
464,6284
40974,125091
59196,933761
59196,946122
20912,5281
5889,45996
1126,15574
10296,41530
11658,64883
20544,15663
11401,69237
11401,69238
19423,106491
31781,6198
9483,19236
1392,53384
1392,53385
1843,19416
33102,91343
291,4319
88138,589479
28105,113370
28105,113371
5460,43439
51363,56381
16843,141197
4896,39861
8357,55420
8357,55421
24674,21905
24674,31033
3509,564
3509,1472891
11662,70212
10103,63429
33150,110203
33150,110211
13372,51521
36678,223418
36678,1184450
21754,96200
23319,80172
41171,9046
41171,1469622
23592,42712
23592,1347775
47614,1029145
986,40
70,190
70,4746
70,1377140
70,1559640
31713,2087
31713,121052
32041,14773
55309,9789
38724,13980
12487,17282
56616,71174
205,2589
205,544653
205,1373729
150523,60981
46761,4387
43872,94218
5183,14674
28055,25826
28055,1826999
12597,55499
118,510
118,8275
118,1462919
113213,1004120
62143,31439
1280,1188
88288,21305
421,5655
2567,1032
2567,7531
2567,1402039
2567,1691209
9833,5572
9833,1385884
6478,1979
9692,58573
9692,1399979
1901,3289
693,6737
693,1377239
693,1761064
842,12528
842,12589
842,12624
842,13141
842,13148
9953,60860
11162,28898
54291,71174
57564,71174
15401,30146
14604,78845
14604,1676378
26275,131186
15045,54644
15045,1341815
15045,1447476
42420,128107
1853,19509
11804,61357
11804,223601
11804,1378728
11804,1810443
19803,74062
11354,24173
41613,93019
61049,83455
41384,1442
41384,65608
14677,14520
61988,51000
93462,177437
46021,77104
40881,47773
147747,8403
47876,6835
43150,99667
66600,21278
64334,16919
75976,40
75976,87459
75976,96159
75976,253065
75976,366325
69234,32765
43442,18738
25033,92994
21259,92443
33766,146150
33766,1480099
220690,33341
22301,2917
22301,13348
22301,34740
21030,5632
79008,14773
120328,22151
120328,95846
95466,23799
26426,69719
18627,30561
39472,19450
34326,31074
10630,66091
18927,18320
42257,97646
59143,58251
74122,46617
58097,105153
25350,11013
16442,11435
16442,19528
16442,1544013
16442,1570441
7229,38507
12576,69593
42223,545021
20719,228086
16220,16384
23832,32375
54794,65865
33475,29627
33472,29627
33477,30099
10609,2042
10609,1462919
2091,21415
11633,70100
35031,793
12127,55006
11626,55006
13563,52049
36430,63943
9947,12523
9947,1194085
9947,1392925
9947,1466442
6439,50582
7214,52038
43504,21305
24749,64061
17657,14520
32546,109356
42390,82800
42390,1312999
26488,25232
26488,95528
26488,1088935
61477,65278
27429,224
19610,13861
27549,24757
43892,95293
8422,15127
8422,1202825
8422,1502720
8422,1569880
8422,1606262
11373,28385
989,14855
43779,30008
49696,40260
34778,30249
34778,133460
34778,1369142
25970,33166
100894,4109
100894,81165
100894,1123022
44463,2662
39504,557134
39504,1605629
14883,77465
11423,21684
10694,50583
16410,12238
16410,30938
26581,134136
342,5192
342,5199
613,7832
613,1104776
613,1724512
273,3722
8978,8370
8978,58324
8978,1340919
8978,1401309
11637,13581
12142,23799
11096,15337
11096,1525957
22559,2710
22559,93214
8968,56435
6961,51600
31165,65865
2517,25645
11413,66571
24962,92905
17978,8346
17978,12993
17978,18854
17978,1344817
42729,126462
56655,142857
22383,3632
43801,10790
30923,107395
41851,205639
58918,1042113
11343,10051
661,2725
10310,710
10310,2725
36851,14643
147882,93975
147882,121052
27007,96748
27007,1449347
29259,37633
29259,103393
53200,6818
55624,6818
2436,22636
20196,59023
61144,121760
6317,39298
68822,30632
68822,103393
68822,232669
68822,578049
27430,24676
27430,37633
27430,41713
27430,103393
27430,578049
43141,149091
135473,4001
135473,1763583
41968,1788
34090,91518
34561,71056
45174,663866
16638,8928
16638,40199
16638,1035872
118075,11676
42011,69167
7454,53357
7454,1407676
70498,10930
63617,8636
23132,89796
68348,550886
37198,26134
4935,608
8953,185
10951,65934
42845,26760
193704,1174060
41569,1197567
8488,17167
13682,73161
12228,16957
12228,16958
32588,112078
57825,6220
561,10943
561,10956
10214,64191
17880,39819
8340,54607
8340,1528000
8340,1566437
6414,49605
27202,64998
1942,834
1942,2384
1942,1560753
61574,233331
21433,22151
52778,19800
19119,14227
18279,87322
10636,53339
123452,34740
3040,23430
18538,307791
125953,213549
125953,1081891
41475,126620
44875,94218
44875,103923
43128,108987
42641,2891
39179,90139
13498,18356
29993,8636
29993,1373239
9470,57607
36867,107668
30698,581423
12721,35452
27042,97000
37232,115309
19765,213337
19765,1602153
125109,45989
37527,41795
43492,93904
43492,1435047
29578,18378
2926,10586
54302,10586
4710,3776
26243,834
10568,65852
52943,1007551
25103,10146
25103,83124
5204,41671
5204,1586310
89065,229931
4974,4387
30331,1222235
30331,1468013
258,1650
8016,4410
8016,106679
8016,121311
8016,122016
37601,72891
4235,34580
31532,29595
31532,1371315
34614,11037
51177,38576
16186,77441
16186,1458202
10012,5140
10012,1347775
10012,1355531
10012,1760132
65967,135678
281189,1116801
10022,20739
4551,37932
30856,107147
30856,107148
26,160
2026,1011158
2026,1479807
2026,1552022
9928,5713
9928,5714
9928,237759
9928,1577463
29735,13859
76264,192
15771,10781
76804,48055
43912,57436
43912,1711586
82432,566987
3115,30561
6593,50651
116698,1064376
63115,157879
76403,16601
34093,96627
38148,55146
77041,183055
167087,212687
34196,112117
54380,2319
15443,141450
36815,15378
111017,12515
37598,10586
40957,18907
33539,90864
41749,33883
41749,104021
88930,149091
31835,11435
60966,18907
85926,18907
1918,19939
20511,86255
20511,1153233
133382,5369
22377,4165
22377,1391094
22377,1461646
1093,15389
1093,26182
1093,26183
1093,54375
45212,11528
12622,3317
25283,74396
18047,40402
18047,265751
15018,77709
438,5917
438,1415199
24546,589163
57953,279107
64022,936887
42222,4065
11297,68905
11196,68554
33431,58608
18770,9054
37988,93561
40916,82800
40916,95293
42837,13899
1589,17784
13374,125544
9688,1243
228890,146745
10040,58072
11638,70777
11638,1416438
540,7312
540,1371115
48463,11011
45218,11528
44540,67632
21666,19304
23916,16483
52277,239605
32208,87014
44634,77300
84298,8500
76499,11435
43865,29962
48598,4645
72847,19528
93313,11435
93313,10001
93313,226631
32078,2746
26038,37360
45694,10249
43029,13980
42622,1776
27495,97959
19884,85309
47007,532227
37748,57865
52302,18598
24922,92831
39327,55038
39327,1467080
55563,59023
86458,18627
22434,56506
12778,21217
42106,96369
16198,628
15283,628
15283,1164927
15283,1552583
158,1843
1772,102445
5996,4109
53939,6603
19665,168782
36006,30008
73604,1150
16301,80488
16301,80489
47002,55785
14573,77063
18774,78157
44154,83698
28448,31493
38155,26760
34282,31439
27030,14353
120129,532227
22595,143558
42994,183
42994,185
42994,187
19545,18598
19545,1178751
21131,92733
47237,72427
17592,1134304
17113,41670
187,2294
187,138
187,2293
187,1401155
187,1685556
14177,62116
11399,28279
23638,90426
7364,40749
7364,52609
7364,1467116
11431,7395
11431,7396
11431,1449183
52796,139558
45824,1515861
27271,21544
51945,11983
51104,89157
16551,12698
26332,95134
24964,10781
42229,31894
45220,11528
45220,1343610
52663,543568
49565,142449
2029,20849
44181,130405
24619,124390
70926,13265
70926,559913
37214,70980
26774,32154
31944,88458
85673,105084
62637,235647
94794,86290
50435,188517
42617,90694
13524,35318
31219,53333
19971,29494
47406,5970
49225,68424
42691,5970
9674,58677
3875,1011
24182,32375
38770,101373
74948,254234
14689,9577
69321,53767
31321,1081564
26638,15189
37512,2725
9653,29110
9653,58343
42637,11578
42637,13899
42637,31998
19673,107639
14842,74566
27883,40
41115,73748
32085,510
43824,9054
41954,19789
42611,19789
54156,188517
39225,27517
30204,123401
40633,32134
4595,5763
26182,94180
42260,2725
31442,8452
775,11523
36971,116583
36971,116584
50183,143285
7342,2380
45267,4415
45267,12329
45267,15127
45267,32375
33641,87130
13618,58375
9636,15858
32128,33880
36984,33156
48580,17496
36843,65452
18871,19406
18871,121314
69069,64061
45713,93078
45713,133518
45713,1309305
45713,1565277
45713,1565278
104193,46230
64167,21377
124083,557134
68528,20025
185987,20025
34595,112674
39851,21678
45161,64755
84084,37362
84087,9054
7453,52842
15961,74752
6183,1844
6183,57758
8220,309
35170,83736
20187,190
38151,16745
20628,51677
20628,55146
43003,40
16250,60438
10065,62721
30863,126125
49920,176794
31065,57895
22033,82505
37992,5029
32850,4065
68883,96861
43379,12329
43379,52248
43379,1567999
9393,52961
16972,18392
16972,76160
21325,76936
13409,60545
14287,52159
14287,62795
24363,12640
24363,18127
13073,66605
35384,51708
35384,1451417
113178,189487
8976,24248
8976,1342669
27360,109695
29078,44847
38717,140151
13020,71797
11679,7256
11679,1262129
11679,1708358
25007,60545
1495,578
1495,1389548
1495,1846755
10066,59521
10066,1418314
10066,1584249
1640,455
1640,1458216
67445,70905
11171,19224
14750,70008
43260,76981
43260,265751
11799,10249
11799,15389
11799,37495
11799,1531297
53116,108499
24444,83360
24444,124998
24444,1095002
83995,67619
42626,72709
43881,32427
46594,29195
46594,141713
46594,1540513
43344,793
43344,1511310
26614,11528
26614,1057981
26614,1083912
133750,20548
16902,4109
16902,1008625
41131,4065
31414,85637
40730,33026
