director_id,name,gender
186367,Yukio Suzuki,x
1341218,Jonathan Schiefer,x
229931,Asghar Farhadi,m
1500722,Jacob Bernstein,x
118315,Joseph H. Nadel,x
79322,Erik Poppe,m
122366,Andrew Cymek,m
1495633,John Wentworth,x
1308223,Matthew Crossett,x
1284139,Gigi Saul Guerrero,f
1018959,Robert S. Fiveson,x
31655,Mike Bonanno,m
98839,Aleksandr Rou,m
1075844,Bernard Queysanne,x
1179836,Shruti Ganguly,x
1740836,Nanouk Martel,x
1797414,Tom Lancaster,x
1735731,David Larson,x
49868,Jérôme Cornuau,x
1030957,Marina Person,f
55520,Nae Caranfil,x
223844,Mike de Leon,m
1673672,Hope Dickson Leach,x
1612150,Monika Zalewska,x
1862920,Alisa Matlovsky,x
72194,Haile Gerima,m
25467,Toshiya Fujita,m
75570,Baillie Walsh,x
1169741,Lina Shanklin,f
32176,Franklin Adreon,x
74099,Howard E. Baker,m
144546,Miguel Ángel Lamata,x
1115700,Ivan Boeckmans,x
262211,Paul Todisco,x
1355649,Nenad Đurić,x
15798,Lesli Linka Glatter,f
1464413,Edward Derian Boyke,x
93916,Regardt van den Bergh,m
1042011,Vikas Bahl,m
1416378,Laura Bispuri,x
1720081,Fred Runel,x
1353500,Morgan Knibbe,x
1640721,Anila Nugmanova,x
94342,Warwick Thornton,x
102296,Alec Su,m
112400,William Girdler,m
1106029,Elie Wajeman,x
1588917,Gretchen Blank,x
83198,Allan Arkush,m
1015085,Mandeep Kumar,x
1200565,John Butler,x
143653,Vasili Sigarev,x
113802,Marcus Warren,m
319627,Michael Benson,x
1100,Arnold Schwarzenegger,m
1664291,Anne-Marie Clark,x
1367051,Virág Zomborácz,x
72622,Matt Cooper,m
65429,Kunihiko Yuyama,x
25232,Txarly Llorente,x
1028244,Ian Olds,m
1140588,Jason DaSilva,x
1580983,Jeanne Witta,x
1452726,Nancy Eagles,x
1269761,Aleksandr Gromov,x
86008,Jared Drake,m
545726,Dylan Akio Smith,m
240777,Tatsuyuki Tanaka,x
107377,Derik Murray,m
588449,Arthur Dreifuss,m
1001647,Charles Poekel,x
1459032,Charles Randazzo,x
1162827,Tobias Tobbell,x
35452,Corey Yuen Kwai,x
1242904,Vincent J. Donehue,x
1168287,Theo Papadoulakis,x
1131083,Robbins Barstow,x
1450350,Heiko Drengenberg,x
143675,Oleg Fomin,x
103393,Jacques Becker,m
1258465,Zbigniew Chmielewski,x
1292421,Ebrahim Hatamikia,x
238384,Alain Guiraudie,m
184415,Paul G. Volk,m
134102,Jun Ichikawa,x
225976,Dan Scanlon,m
50125,Rainer Erler,m
1186768,Roger Watkins,x
158081,Paul Lazarus,m
1014024,Charles Chauvel,m
114888,Colin Dench,x
171949,Jenny Deller,f
1551762,Yoshirô Kawazu,x
1289938,Bahram Tavakoli,x
1219158,Scott Smith,x
183541,Neil Jones,x
82491,Lew Landers,m
592922,Jean-Luc Perreard,x
70262,Elliot Silverstein,m
71765,Dusty Symonds,x
1003236,Geoff Lindsey,x
235186,Johnny Mak,x
106540,William Crain,m
109515,Audrius Juzėnas,x
932632,Matt McCormick,x
117350,Dale Resteghini,x
1179830,Tine Thomasen,x
1906351,Kitty Rourke,x
1260586,Matthew Arnold,x
1595981,Triin Turu,x
149880,Serge Bozon,x
583166,Jihun Kim,m
19852,Robin Swicord,f
1007688,Debbie Lum,x
1143671,Leone Marucci,x
127381,Ben Jones,m
110962,Steven Okazaki,x
15814,Mark A. Hester,m
1707515,Michel Debats,x
230398,Daniel Snyder,x
1557040,Belén Funes,x
222322,Jukka Sipilä,x
1169452,Chioke Nassor,x
12648,Bob Dolman,m
1405199,Carole Salisbury,x
88594,Robby Grewal,x
1836618,Susan Walter,x
1529916,Heizô Iwaya,x
1381495,Iris K. Shim,x
65855,Ralph Zondag,m
1292591,Maximilian Leo,x
1270660,Nicolás Amelio-Ortiz,x
1507651,Owen Egerton,x
112132,Fernando Eimbcke,m
545562,Georges Lacombe,x
14441,Maurice Vaccarino,x
102561,Jorge Furtado,m
1091883,Julien Fourvel,x
545092,Tahmineh Milani,x
73194,Barry Primus,m
464232,Jun'ichi Yamamoto,x
224420,Jan Lindkvist,x
1654199,Nanfu Wang,x
1039505,Chris James Thompson,m
366325,Myron Meisel,x
148026,Fabrice Genestal,x
1426584,Stefan Petcu,m
357,Hany Abu-Assad,m
133237,Ian Dalrymple,m
82289,Jean-Paul Lilienfeld,m
1528032,Eva Kadankova,x
550707,Francisco Vargas,x
1193932,Alan Miiller,x
81874,Julie Gavras,f
1565972,Lee Il-hyeong,x
72908,Edgar Reitz,m
1024850,Yuri Ozerov,m
1403741,Linda Gibson,x
1135710,Gabriel Mascaro,x
1581236,Ana Vlad,x
84023,Jeffrey Reiner,m
1117455,Wendy Apple,x
1322602,Richard Ramsey,x
260938,Francisco Rodríguez,x
17278,Nick Gomez,m
562673,Cisco Henson,x
16959,Jonathan Dayton,m
9935,Michael Fengler,m
63973,Matteo Garrone,m
13657,Jsu Garcia,m
55394,Cle Shaheed Sloan,x
75975,Chris Odgers,x
935843,Adoor Gopalakrishnan,m
1154205,Thomas Farone,x
188897,Jon Hewitt,x
28217,André van der Hout,x
122633,Burt Gillett,x
1520928,Pierrot De Heusch,x
113594,Jef Van de Water,x
111059,Anthony DiBlasi,m
1524178,Mark Damian,x
118688,Dong-yeob Shin,x
12095,Cody Cameron,m
1494262,Ronald Spencer,x
110432,Joe Whiteaker,x
1281397,Yoichi Fujita,x
62739,Herb Gains,m
1773339,Monika Hlavatá,x
1231927,Colm McCarthy,m
85637,Béla Tarr,m
83905,Richard Murphy,m
72681,Mårten Knutsson,x
1815600,Amir R. Khan,x
1153808,Toby Keeler,x
118441,Murray Lerner,x
1544868,Michal Zarnecki,x
85468,Raja Sen,x
95456,Elio Petri,x
20405,Brian Posehn,m
21839,David Drury,m
1424352,Kevin Pang,x
300347,Donovan Cook,m
57885,Michael Wadleigh,m
69038,Carlo Vanzina,m
45091,Coleman Francis,m
1062842,Martin Hollý,m
77752,John Cafiero,x
1485694,Lori Roussell,x
90375,Christy Cabanne,f
1746214,Bobby Bastarache,x
96598,Denison Clift,x
66240,Jeff Woolnough,m
56533,Claudio Fäh,m
1021452,Kyung-Mook Kim,x
136505,Ben Caron,x
1348317,Alain Ferrari,m
80047,Lee Demarbre,x
1103683,Justin Weinstein,x
72647,Juan Carlos Tabío,m
15461,Jiska Rickels,x
113500,Philipp Stölzl,m
1396430,Matt Sobel,x
5496,Mehmet Kurtulus,m
555740,Eduard Radzyukevich,x
1219883,Douglas Green,x
932368,Russ Hexter,x
1024175,Brian Lynch,m
1462066,Susan Roberson,x
34480,Alan Zaslove,x
1540847,Anca Muresan,x
930697,Aurora Guerrero,x
25897,Javier Aguirre,m
186483,Giles Walker,x
1075451,Carlo Ausino,x
1742722,Mark Shirra,x
105153,Vicente Aranda,m
161229,Ralph Levy,m
102402,Rick Jacobson,x
1642081,Desi Fowl,x
1153564,Nicholas David Lean,x
929920,Lawrence Silk,x
95143,Dan Klores,m
94471,Jon Gunn,m
212999,Robert Kirbyson,x
1135153,Étienne-Jules Marey,x
1501743,Deb Shoval,f
1238965,Bora Dağtekin,m
1459948,Juanjo Giménez Peña,x
65242,Jack Perez,x
1599644,Susan Eileen Stewart,x
491739,Thet Sambath,x
1642020,Bhairavi Patel,x
1117904,Viktor Makarov,x
1336291,Rachel Mills,x
1203482,Megan Simpson Huberman,x
55020,Jorge Durán,m
1394318,Joanna Bielinski,x
112379,Christian Vuissa,m
129324,Anders Anderson,x
24882,Jacques Demy,x
1641249,Salvador Gómez Cuenca,x
1040479,M. David Melvin,x
138330,Christine Edzard,f
90615,João Daniel Tikhomiroff,m
1409310,Anwen Bull,x
21549,Chad Lowe,m
1101389,Kaspar Jancis,x
230445,Vadim Shmelyov,x
1096867,Thea Sharrock,f
19912,Ute Wieland,f
1600536,Doug Metzger,x
1357853,Justin Kreutzmann,x
1562136,Tom Andre,x
1142353,Brandon Lohstreter,x
135592,Valerie von Martens,f
227824,Hans-Jürgen Syberberg,m
1059849,Patricia Martínez de Velasco,x
76733,Theresa Cullen,x
1305411,Christopher Caldwell,x
1413697,Andres Kõpper,x
1720235,Babeto Matthews,x
1599357,Inga Luskovic,x
94744,Zhang Yibai,m
1208802,Hernán Jabes,x
1413950,Danuta Skarszewska,x
14158,Wolfgang Staudte,m
548633,Renos Haralambidis,x
1037367,John Gianvito,x
1133672,Annie Tresgot,x
83173,Yuthlert Sippapak,m
1292455,Laurie Weltz,x
239551,Nobuo Nakagawa,m
109583,Paul Tanter,x
1281387,Clay Kaytis,x
1335499,Nigel DeFriez,x
1598099,Richard Dewey,x
24389,Denys de La Patellière,x
939153,María Ripoll,x
122780,Razvan Marculescu,x
1050191,Esteban Ramírez,x
1567335,Sonia Kennebeck,x
1096814,Masaaki Akahori,m
84552,Rory Kelly,x
1106213,Yoon-suk Choi,x
1050155,Elie Cohn,x
64681,Mark DiSalle,m
1168914,Ryan Perez,x
554948,Chao-Bin Su,x
1646745,Laura Jackson,x
1341911,Brent Hodge,x
51470,Nic Balthazar,x
1033793,Linda Goldstein Knowlton,x
137194,Kevin Deters,x
1752459,Antonio Von Hildebrand,x
1197097,Gia Milani,x
60438,Michael Landon Jr.,m
1533880,Niranjan Tiwari,x
556165,Caroline Bottaro,f
1172618,Jean-Patrick Benes,x
1385903,Charlotte Fantelli,x
1671940,Jacques W. Benoit,x
1716273,Kevin Flynn,m
1197814,Frank Scheffer,m
1045855,Eduardo Schuldt,m
1728736,Marlowe Ray Garcia,x
1139807,Tomasz Lengren,x
83174,Jorge Colón,x
1407717,Gregory Doucette,x
130497,Sabina Guzzanti,x
116187,Phillips Smalley,m
1293993,Wade Randolph,x
1046759,Bryce Wagoner,m
148667,Mathias Ledoux,x
1213560,Allison Liddi-Brown,x
1181355,Lawrence Shapiro,x
124640,Kôji Shiraishi,x
1367139,Susan Gaedke McGill,x
221944,Katie Aselton,f
1057984,Bruce Ricker,x
6627,Chris Moore,m
1775300,Christopher Carey,x
72684,Håkan Bjerking,x
1107765,Hiroshi Harada,x
278819,Max Pécas,x
1208291,Kathy Brew,x
1004922,Drew Daywalt,x
1462,Tim Blake Nelson,m
1277587,Marco Pozzi,x
55045,Shira Geffen,x
1413618,Heiko Lange,x
1408291,Jann Carver,x
7924,Nathan Stanton,x
557880,Jorge Michel Grau,x
57107,Adam Resnick,m
1095434,Susan Morgan Cooper,x
1600230,Helena Mahovic,x
1576123,Luis Abbadie,x
3824,José María De Cossío,x
1013132,Manish Gupta,x
9200,John McNaughton,m
1227885,Dearbhla Walsh,x
1293762,Oscar Sharp,x
1371115,Diana Valentine,f
1368782,John Wellington Ennis,x
1559470,Frank Baur,x
74943,Daniel Monzón,m
1798038,Beni Turkson,x
581079,Andrey Malyukov,m
1725158,Julian Aymes,x
159154,Cyril Coke,x
81328,Andrew Traucki,m
1304491,Hanne Larsen,x
88092,Federico Moccia,m
1457487,Joanne T. Harwood,x
72493,Francesco Stefani,x
1144630,Olaf Müller,x
1296088,Kim Suk-Yoon,x
550043,Brett Harvey,x
176819,Thomas Johnson,x
192827,Robert Gordon,x
1837304,Rob Duncan,x
230652,Ryuta Tazaki,x
1128089,Cary Loren,x
93550,Nikolay Lebedev,m
1755735,Jean-Charles Lusseau,x
235784,Dan West,x
88717,J.P. McGowan,x
1725808,Masanori Adachi,x
1311102,Julian Henriques,x
102521,Francis Megahy,m
1609031,Victoria R. Manley,x
1285817,Tracy Droz Tragos,x
1683527,Oksana Karas,x
1761815,Daniela Puccini,x
71378,Olivier Loustau,x
230786,Jacques-Yves Cousteau,m
1489293,Hakan Yonat,x
1429120,Anne Gyrithe Bonne,x
1080006,Hiroshi Matsuno,x
1126411,Dinos Katsouridis,x
1024814,Maya Stark,x
555506,Brett Ingram,x
1649110,Betty Harley,x
82310,Władysław Pasikowski,x
455,Paul Haggis,m
1643667,Ali Cherkaoui,x
1412465,Kristina Perez,x
104688,Tatsuo Satō,x
2360,Thomas Schühly,x
121614,Kenneth Glenaan,m
1437471,Don Kranze,x
1444883,Garin Hovannisian,x
100897,Carlos Puerto,x
621628,David Van Taylor,x
94159,Kôji Kawano,x
1322668,Müge Manuş,x
93512,Tomomi Mochizuki,x
1380783,Teemu Kaskinen,x
211138,Will Koopman,x
1385604,Vasilis Vafeas,x
1553468,Iiris Juutilainen,x
1425432,Nic Mathieu,x
18524,Eric Steel,m
1093950,Javier Cárdenas,x
19093,George Marshall,m
61239,Michael Petroni,m
110576,Michael Shoob,x
14773,Don Siegel,m
43304,Richard Blackburn,m
32593,Steven Brill,m
1803993,Virginia Onorato,x
544479,Josef Mach,x
1209814,Pedro Amorim,x
937452,Sathit Praditsarn,x
1826996,Vivalda Vigorelli,x
567638,Tareque Masud,x
147540,Jade Castro,x
1488451,Yulin Kuang,x
51043,Hubert Frank,m
1884,Steven Soderbergh,m
1448865,Derek Mungor,x
1667940,Douglas Dean III,x
96691,Rodrigo Sorogoyen,x
95510,Sujoy Ghosh,x
120938,Unsu Lee,x
77076,Michael Corrente,m
67619,Guy Green,m
1456058,P.J.C. Janssen,m
12891,Joss Whedon,m
50765,Chester Erskine,m
1204708,Pamela Rook,x
553375,Sean Cisterna,x
914284,Adam Lipsius,x
309,Pedro Almodóvar,m
69605,Dan Kuenster,m
1023797,Lars Henning Jung,x
548728,Raymond Bernard,m
1905695,Rhodé Maris,x
1276868,Marie Leconte,x
62768,William Brent Bell,m
1059490,Boudewijn Koole,x
1463292,Zack Smith,x
78157,Lindsay Anderson,m
1830186,Aina Sabaté-Giralt,x
229285,Alicia Scherson,f
229373,Joseph Strick,x
1529462,Jim Lujan,x
1523168,Joseph Wartnerchaney,x
1588445,Jeanie Sims,x
1854360,Richard Graysmark,x
104313,John R. Bowey,m
60261,Stan Winston,m
1320813,Heidi Elise Beaver,x
1060257,Lawrence O'Neil,x
1375378,David Ray,x
1136980,Arthur H. Leonard,x
113417,Tom Fernández,m
1123200,Santiago Álvarez,m
139245,Jan Prusinovsky,x
1651587,Catherine Prévert,x
234668,Paul Davis,x
164554,Jennifer Kent,x
1133962,Sırrı Süreyya Önder,x
233498,Brian J. Terwilliger,x
1115237,Paul Wing,x
1157113,Shinichi Suzuki,x
1192612,Tony Williams,m
562607,Konstantin Voynov,x
88096,Michael Miller,m
1625841,Victor Tourjansky,x
3310,Nick Moore,m
1072338,Ruth Orkin,x
1505909,Miguel Rey,x
929568,David Redmon,m
1142824,Derek Kwok Chi-Kin,x
776,Eddie Murphy,m
1153023,Tearepa Kahi,x
1831830,Jojo Lau,x
1306840,Miki Viala,x
1031603,Jon Karthaus,x
1067469,K. S. Adiyaman,x
1163938,Nina Brownfield-Berry,x
1422221,Julian Radlmaier,x
79884,Thomas Q. Napper,x
38785,Simon Stone,m
144139,Jindřich Polák,m
1148513,Bernd Sahling,x
1287732,Feng Xiaogang,x
1038006,Allan Sekula,x
1062401,Ken'ichi Takeshita,x
112526,Allan Wertheim,x
1769447,Haylee Thompson,x
1449139,Ryan McKinney,x
1836317,Lisa Demaine,f
106537,Louis Pepe,m
1536258,Thom Rainey,x
544638,Miles Kahn,x
1397738,Adrienne Hamalian-Mangine,x
1098614,Viktor Ivanov,m
556015,Kalle Boman,x
1020742,Dana Nachman,x
946122,Megan Mylan,f
71269,Jericca Cleland,x
1538256,Beth Tyler,x
227966,Stephen Vittoria,m
994108,Joe Hart,m
1052664,Alê Abreu,x
1561592,Julius Ševčík,x
40307,John Maybury,m
1064365,Edward A. Burger,x
1190954,Ottavio Oppo,x
1021685,E. Mason Hopper,m
1300790,Graham Ford,x
38225,Cher,f
3006,Toni Kalem,f
1081445,Brandon Cronenberg,m
105114,Ricky Tognazzi,m
1461646,Joe L. Cramer,x
151721,Ron Joy,m
1024215,Derek Franson,x
5030,Edgar G. Ulmer,x
5877,Vincenzo Natali,m
1299474,Dongseok Kuk,x
54781,Allison Burnett,f
936896,Marja Pyykkö,x
221449,Thomas Roth,m
1232939,Bill Froehlich,x
3929,Antonin Svoboda,m
1173642,Muzhi Yuan,m
1496,Tod Browning,m
1872321,Lester Hoyle,x
11427,William Roberts,m
1139408,Thymaya Payne,x
21657,Vera Farmiga,f
81421,Jeff Abugov,m
1074631,Lorenzo Doumani,x
1515861,Jeff Kramer,x
1429920,Stephanie Sednaoui,x
84675,Alejandro Fadel,x
1197373,Roger Roth,x
130709,Delphine Gleize,x
285496,Paween Purijitpanya,x
1593344,Sasha Moric,x
229721,Douglas McKeown,x
1629919,Matt Kugelman,x
107818,Gabe Turner,x
1108190,Michael Watchulonis,x
142272,Henry Joost,m
1170823,D.W. Young,x
1204580,Leonid Nosyrev,x
1404615,Ryan Welsh,x
1161214,Eva Husson,f
1548599,Daniel Chilla,x
1435164,David Mitchell,x
15361,Josef Rusnak,m
1142289,Emir Baigazin,x
934401,Anders Grönros,x
1309485,Christian Keller,x
1168235,Ifa Isfansyah,x
27992,Brian Yuzna,m
1026108,Carl-Henry Cagarp,x
1481998,Nikias Chryssos,x
21825,Nick Lyon,m
1521754,Cornelia 'Nini' Rogan,x
1456977,Mohammed Abou Nasser,x
17277,Lodge Kerrigan,x
1512564,Yaya Said,x
92693,Madhur Bhandarkar,m
73663,Elizabeth Gill,x
1196608,Marcus Alqueres,x
148895,Nesli Çölgeçen,x
1454985,Catalina Lawrence,x
1368293,Jackie Oudney,x
1538892,Hooroo Jackson,x
103067,Wayne Berwick,x
1070319,Sara Blecher,x
87354,Rumi Jaffery,m
1754083,Anna Lomakina,x
1727734,Maryam Naraghi,x
225024,Aleksandr Proshkin,m
143014,Mischa Kamp,x
1316819,Ryan Murdock,x
1062364,Judith Helfand,f
73832,Jessy Terrero,x
12178,Hiroyuki Okiura,x
2294,Robert Rodriguez,m
1351008,Jefferson Moneo,x
1591382,Goo Mo,m
22496,Benjamin Quabeck,x
1329731,Alin Bijan,x
230157,Dominic Burns,x
1366952,Julien Neel,x
125032,Scott Teems,m
1153775,Colin Fletcher,x
1050920,Jean-Jacques Jauffret,x
126163,Brendon O'Loughlin,x
1538014,Pouyan Tayefeh,x
1496095,Sam Drog,x
1061271,Martin Laroche,x
1611980,Corinne Kassor,x
1167854,María Verónica Ramírez,x
1390354,Adam O'Brien,x
1104776,Bohdan Graczyk,x
1759262,Michael Risoli,x
931095,Marion Laine,x
1151864,Jillian Schlesinger,x
196435,John Lemont,m
179609,Nigel Finch,x
134136,Gordon Flemyng,m
1258297,Dariusz Jabłoński,x
94069,Steve Sekely,m
141178,Carlos Ramos Jr.,m
3230,Todd Louiso,m
12689,Ralph Richardson,m
48948,Julian Pölsler,m
544642,K. Ryan Jones,x
53188,Fabrizio De Angelis,x
1422815,Denny Tedesco,x
1278717,Vadim Jendreyko,x
1472775,José Skaf,x
1447380,Craig R. Maras,x
60949,Rob Schneider,m
1399582,Lara Fox,f
115298,Anthony Geffen,x
139673,Olaf de Fleur Johannesson,m
58616,Sakichi Satô,x
91411,Maarten Treurniet,x
21116,Robert May,m
1417220,Jim Hosking,x
190734,Masashi Yamamoto,x
1458276,Adam Levins,x
93960,Richard McWhorter,m
1006073,Ray Brady,x
1521098,Liz Trainor,x
67941,Hatsuki Tsuji,x
491740,Rob Lemkin,m
1219210,Mark Piznarski,m
1778354,Susan T. Parsons,f
1088096,James Nunn,x
74768,Thomas J. Mack,x
140909,Zak Knutson,m
104507,Steve Gomer,m
223418,Jeremy Earp,x
1527,John Bailey,m
48507,Julia Reichert,f
1516864,Soo-Won Lee,x
6011,Michael Haneke,m
1364102,Patricia E. Gillespie,x
7067,Haskell Wexler,m
88040,Jason Bourque,m
1150431,Tom Shoval,x
140848,Romano Scavolini,x
590990,Boris Quercia,x
1582567,Barbara Abelar,x
1239775,Geoff Lapaire,x
1746747,Alex Schaad,x
66800,Morgan J. Freeman,m
49064,Boris Ingster,m
941424,Jeanne Jordan,f
128612,Hans Herbots,x
1172929,Rohit Colin Rao,x
1559028,Subir Hajra,x
44740,Richard Shepard,m
1167732,Filip Maciejewicz,x
1197100,Jeff Barnaby,x
231705,Matt Eskandari,x
26472,Steve Guttenberg,m
588386,Gao Xiaosong,x
146225,Silvio Narizzano,m
122944,Steve Gordon,m
13888,Viktor Gertler,m
1748,William Shatner,m
1672773,Shujaat Saudagar,x
1210621,Tjardus Greidanus,x
932543,Ismaël Ferroukhi,x
1559068,Suren Chakraborty,x
2414,Artus de Penguern,m
7501,Ronald Neame,m
1472430,Jacob Weber,x
1082091,Martin Rejtman,x
77921,Hideaki Anno,m
1154307,Jimmy Larouche,x
1061941,Hafsteinn Gunnar Sigurðsson,x
227846,Piergiorgio Gay,m
234565,Cosima Dannoritzer,x
82033,Jon Hess,x
292876,Bryan Lewis,x
116804,John Scheinfeld,m
1032056,Wendell B. Harris,x
1200523,Jeremy Lalonde,x
1153679,Arthur Luhn,x
586652,Arivazhagan Venkatachalam,x
932585,Sathyan Anthikad,m
1814200,Pamela Williams,x
144405,David Selman,m
72143,Josué Méndez,x
1852320,Aleksey Gordeev,x
64992,Hou Hsiao-hsien,m
1242138,Morgan,x
48583,Anne Fontaine,f
130612,Philip Kim,x
1408857,Lorenzo Marangoni,x
1052791,Kieron Hawkes,x
66983,Tom Kalin,m
1110611,Jay Delaney,x
1269,Kevin Costner,m
1067794,Hayato Date,m
17804,Susanne Liebetrau,x
1444444,Ahmet Uluçay,x
1178205,Stephan Schultze,x
42412,Eran Kolirin,m
45459,Mike Cahill,m
576249,David Lewis,m
123401,Michael Gordon,x
16008,James Komack,m
1753061,Elizabeth Scherberger,f
1643878,Francesca Escriva,x
44113,Steve Hickner,m
1565925,Carmen Stuellenberg,x
77193,Bill Hicks,m
1136442,Masaya Kakei,x
1415602,Guillaume Bonnier,x
51116,Pierre Salvadori,m
90223,Greg MacGillivray,m
1179593,Aiyana Elliott,x
236058,Ali F. Mostafa,x
30942,William A. Levey,x
1283198,Aivars Freimanis,x
1281332,Zeresenay Mehari,x
41029,Bernard Campan,m
92694,Elliot M. Bour,m
148557,Uri Barbash,m
4762,Paul Thomas Anderson,m
15337,John Polson,m
56717,Tom Vaughan,m
32495,Sergio Grieco,m
954409,Simon Relph,m
12150,Maximilian Schell,m
135795,Todd Berger,m
68750,Robert Townsend,m
182017,Yuvaraj Dhayalan,x
1041668,Hiroshi Yamazake,x
588279,Bob Riley,x
568725,Igor Vorskla,x
1337941,Doran Cox,m
1681510,Adeline Bonacchi,x
1064376,Jason Miller,x
109455,Austen Jewell,x
29783,Fred Durst,m
163547,Tom Hall,x
1271989,Giacomo Martelli,x
225898,István Szabó,x
105866,Marco Bellocchio,m
1178439,Martin Le Gall,x
1428801,Patricia Font,x
1068848,Han Yan,x
229307,Ounie Lecomte,x
30340,Martin Harrison,m
1753811,Luigia Alessandri,x
1060633,Jonathan Holiff,x
1359196,Ayush Raina,x
5129,Paul Reubens,m
1032028,Francine Parker,x
21198,Peter Sohn,m
1264578,André Hedetoft,x
56453,John Bonito,m
56979,Andrew Lauer,m
1461804,Jerrell Conner,x
532227,Arturo Ripstein,x
121347,Joyce King,f
65817,Chris Fisher,m
1436198,Kate Eastridge,x
126759,Ruxandra Medrea,x
1654341,Tilly Day,x
544331,Gazdag Gyula,m
1113298,David Barker,x
162102,Myles Berkowitz,x
18024,John Hay,m
8500,John Ford,x
1380569,Guy Ford,x
143931,Clive Gordon,x
64108,Jake West,m
1434627,Kay Sweeney,x
1773629,Sylvia Asenova,x
13581,Brian Levant,m
1199822,Piotr Kamler,x
453,Riki Lindhome,f
1199496,Alejo Flah,x
144014,Gakuryû Ishii,m
1883418,Jeff Robinson,x
1743402,Jason Shumway,x
591546,Elias Koskimies,x
50311,Robert Fellows,m
1387452,Pablo Alvarez-Mesa,x
95744,Paul Helmick,m
224401,Harlan Thompson,x
1337270,Pranav Mohanlal,m
993025,Atul Agnihotri,m
638550,Kristi Jacobson,f
1180859,Lírio Ferreira,x
1086497,Jo Sung-hee,m
134328,Alexandra Pelosi,x
108926,Adam Salky,m
234569,Raffaello Matarazzo,x
1389548,Anna Worley,f
104323,Jim McCullough Jr.,x
57543,Pierre Watrin,x
92591,Peter Sullivan,m
1086270,Kenneth Scicluna,x
1236036,Barry K. Thomas,m
77885,Blayne Weaver,m
1329201,Ira Miller,x
58137,Chris Noonan,m
1021714,Murray Roth,x
996685,Boris Zubov,x
1515361,Philippe Lesage,x
120245,Daniel Stamm,x
1835496,David McLennan,x
544644,Mac Carter,x
1413999,Aneta Kopacz,x
106652,Staffan Lindberg,x
21032,David Auburn,m
110726,Joseph Green,x
239479,Mario Imperoli,x
144492,Shirin Neshat,x
97017,Sidney Lanfield,m
1096377,Pavel Chukhray,x
11988,Ghislain Cloquet,x
61549,Tripp Reed,m
1208920,Carol Pears,x
1044894,Park Heung-sik,m
126971,Marco Risi,x
1032801,Paul Wright,x
63920,Jim Wheat,m
1449507,Francesca Roberti,x
964889,Darren Grodsky,m
1641938,Saravana Subbiah,m
1674580,Ginette Senécal,x
1844750,Bernard L. Eatmon,x
31493,Alex Cox,x
1109734,Diederick Koopal,x
2691,Tom Schulman,m
1399186,Rich Fox,x
69498,Mike Bigelow,m
967482,Nick Fenton,m
440517,Steve Taylor,m
1464416,Darrin Butts,x
1102111,Anna Ödman,x
78173,Hiroyuki Morita,x
1465673,Simona Dinu,x
1135822,Francine Rzeznik,x
98251,Sebastián Silva,x
17144,David T. Friendly,m
63713,Martha Coolidge,f
43141,Pete Travis,x
1038645,Susan Muska,x
1363079,Tom Ackerley,x
146275,Joseph Graham,x
236823,Andrei Tutyshkin,x
87565,Savage Steve Holland,m
1211636,James Cullen Bressack,x
1797473,Sheena Patel,x
549128,Vladimir Chebotaryov,x
228439,Gaston Biraben,x
109314,Don Hertzfeldt,m
1172460,Jeremy Berg,x
1271963,Don Askarian,x
931211,Alice Rohrwacher,x
56929,William Morgan,x
1634575,Aleksey Krasovskiy,x
116802,Todd Kessler,m
1018093,Noel M. Smith,x
74297,Hendel Butoy,x
1603696,Tinu Suresh Desai,x
45785,Jessica Nilsson,x
7319,Nicholas Smith,m
1557626,Marcin Bortkiewicz,x
147251,Carlos Márquez,x
958839,Mary Lampson,f
127333,Ernest Pintoff,x
90525,Douglas Cheek,x
1560265,Kim Flores,x
37775,Raoul Lévy,m
20739,Adam Shankman,m
116065,Masahiko Murata,x
83857,Alex Turner,m
67657,Scott Glosserman,m
1573511,Frank Lin,x
1397397,Louis Clichy,x
126033,Shuji Goto,x
585169,Didier Tronchet,x
1420246,Matt Drummond,x
1526643,Jon Drever,x
1346215,Lluís Quílez,x
132859,Christopher Pomerenke,x
142732,Haim Tabakman,x
103344,Harold Young,m
56376,Annemarie Jacir,x
1384398,Christine Wilson,f
73639,Cristina Comencini,x
559457,Steve Agee,x
21269,Roselyne Bosch,x
1082610,Vasiliy Livanov,m
1036805,Aris Chatzistefanou,m
56983,Rodney Gibbons,m
1265462,Tim Nicholls,x
551582,Michael Schwarz,x
1602827,Shirô Urayama,x
1413805,Stella D'Onofrio,x
32134,Charles Vidor,m
105464,Amir Chamdin,m
1435047,Robert Vreeland,x
121471,Gustavo Loza,m
1273101,Talal Derki,x
1610169,Katarzyna Biniecka,x
245796,Jonathan Ford,x
87009,Del Shores,x
1188381,Ron Davis,x
979350,David Pinillos,m
1486533,Basil Khalil,x
168683,Christopher Smith,m
85777,Lou Place,x
1133613,Jackie Bastide,x
219231,Michael Lucas,x
1147664,Amy Flannery,x
100308,Marcelo Arroita-Jáuregui,x
77616,Jack Cutting,x
77365,David Hollander,m
73677,Takashi Nomura,x
936236,Harrison Smith,x
1202000,Daniel J. Sullivan,x
1429605,Olivia Rabacov,x
1271728,Deepan Chakravarthy,x
171561,Anne Frith,x
583175,Jeong Yong-ki,m
